Unnamed: 0,date,tweet_content,user_name,id,Tweet Category
1072,2023-06-26 20:19:27+00:00,"@Hope_Nemushiru @Zeenclaire14 Yhoo, that'll be a new avenue 🤔🙆 https://t.co/Pkf0nedH3T",IamElyGreen,1.63E+18,YHOO
1073,2023-06-26 20:17:46+00:00,Yhoo hai Kenny doesn't a F&amp;@k 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,Dave87076703,1.63E+18,YHOO
1074,2023-06-26 20:13:07+00:00,@Thee_Phoebe Dizziness ya 2 seconds 🤭🤭🤭. Yhoo Thato 🤣🤣,lipolelo13,1.63E+18,YHOO
1075,2023-06-26 20:10:29+00:00,"@DustinhoSA Yhoo bruh...🤧😅😅
~Can't Return ☆☆☆☆☆🤌🔥",MrReddJr17,1.63E+18,YHOO
1076,2023-06-26 20:09:29+00:00,@Motso_Ramaite Yhoo indlu iwile😭😭😭😭😭,LaurieHuncho,1.63E+18,YHOO
1077,2023-06-26 20:08:31+00:00,@_AfricanSoil Kholela yhoo is the most dishonest woman who is appointment was to protect Cyril's criminal activities and attack the opponents.,ThabaniMgabashe,1.63E+18,YHOO
1078,2023-06-26 20:04:49+00:00,@DDT_PM @Thomas89869935 @BIndlovukazi @Christi63110792 Some people are evil out there yhoo,mcRenzelmsosi88,1.63E+18,YHOO
1079,2023-06-26 20:04:44+00:00,"Happiness is free, just like to drop this here to night 🌙 yhoo...

Good evening to everyone..... https://t.co/O19FJ1fpbG",Mandlalerat,1.63E+18,YHOO
1080,2023-06-26 19:56:53+00:00,@M_I_Moahlodi83 That one is a pandemic yhoo,ReFeeLweH,1.63E+18,YHOO
1081,2023-06-26 19:55:03+00:00,To open Twitter in public yhoo,obakengsenoge7,1.63E+18,YHOO
1082,2023-06-26 19:53:38+00:00,@Authentic_R03 Yhoo 😅,chaba_charles,1.63E+18,YHOO
1083,2023-06-26 19:50:18+00:00,@ps_mosh She is yhoo ..I love her❤️,Yamkela99556761,1.63E+18,YHOO
1084,2023-06-26 19:50:12+00:00,@ST_Mahlangu Yhoo,SAMRIFUMO07,1.63E+18,YHOO
1086,2023-06-26 19:46:37+00:00,"@phutimojela Yhoo I’m ready for an upgrade, I can’t do this anymore",MissRaborifi,1.63E+18,YHOO
1087,2023-06-26 19:42:19+00:00,I remember 14 year old me being forced to read the tomb stone yhoo,marata_helele,1.63E+18,YHOO
1088,2023-06-26 19:38:15+00:00,@LwandoScotch My brothers are here I'm hiding the snacks in the wardrobe cause they finish everything even before I get to my bedroom. Yhoo ha a,m_okomatshaya,1.63E+18,YHOO
1089,2023-06-26 19:38:10+00:00,Yhoo. 😭😭,TshepisoManase,1.63E+18,YHOO
1090,2023-06-26 19:36:39+00:00,Birthday week with a negative bank balance? Yhoo😭💔,LewaSibalukhulu,1.63E+18,YHOO
1091,2023-06-26 19:34:07+00:00,How are his kids and wife going  to look at him yhoo #ReaTsotellaMonday,makatla_mandisa,1.63E+18,YHOO
1092,2023-06-26 19:30:17+00:00,damn i just checked their site. Yhoo its expensive for real that restaurant 👀👀😫😫😫,mlota_azola,1.63E+18,YHOO
1093,2023-06-26 19:32:04+00:00,@mizar Yhoo this app https://t.co/YC5jrVxO7a,LMkhawane,1.63E+18,YHOO
1094,2023-06-26 19:24:33+00:00,@Maletsapa1 Beautiful yhoo,mtimkulu_r,1.63E+18,YHOO
1095,2023-06-26 19:15:05+00:00,Yhoo🤣🤣🤣,Gcisa_,1.63E+18,YHOO
1096,2023-06-26 19:10:55+00:00,They loed and said they  wanted model only for them  to get her nudes yhoo #ReaTsotellaMonday,makatla_mandisa,1.63E+18,YHOO
1097,2023-06-26 19:10:10+00:00,@l_dakkie It looks like it needs to be warmed Yhoo hayi 😭😭,ApheleleJody,1.63E+18,YHOO
1098,2023-06-26 19:09:21+00:00,@MabiluReneilwe Bathong. I could not stop saying Yhoo.. 😂😂 such lies. Or a ra bona botse?,MasefelaE,1.63E+18,YHOO
1099,2023-06-26 19:08:04+00:00,Tonights Episode is deep yhoo #ReaTsotellaMonday,makatla_mandisa,1.63E+18,YHOO
1100,2023-06-26 19:05:08+00:00,Yhoo ingatshona fast inantsika😭,Gcisa_,1.63E+18,YHOO
1101,2023-06-26 19:04:42+00:00,@lihlelelogmail1 Yhoo honestly,lerato_seko_,1.63E+18,YHOO
1102,2023-06-26 19:01:45+00:00,@_melanin23 @Bellar263 Yhoo she’s too pretty,PamhidzaiMuzor2,1.63E+18,YHOO
1103,2023-06-26 18:59:56+00:00,@anelisa_tuswa @EdwardMaps 😂😂Yhoo,Kgopots48549028,1.63E+18,YHOO
1104,2023-06-26 18:52:51+00:00,@adtrey_Utd @Afia_Dimple Yhoo,ManuelRagnarso1,1.63E+18,YHOO
1106,2023-06-26 18:48:47+00:00,@destinyzee Yhoo..thiza!🙆🏾‍♂️,1CitizenFan,1.63E+18,YHOO
1107,2023-06-26 18:41:46+00:00,"@TheeAzanian Wait the whole time Khosi was in the bathroom look at lil miss blondie while they're talking about her😳😳
Yhoo Khosi has reasons for not speaking to the girls. https://t.co/7dGGU4W5ED",Nicoleamon11,1.63E+18,YHOO
1108,2023-06-26 18:41:43+00:00,@Mawrongz_Jnr @SavageMaveriick Being white Yhoo hay I hate myself for that,n824753,1.63E+18,YHOO
1109,2023-06-26 18:34:07+00:00,yhoo. Le strict gore.,namgilore,1.63E+18,YHOO
1110,2023-06-26 18:31:58+00:00,I get it but yhoo,Lloydbhudda,1.63E+18,YHOO
1111,2023-06-26 18:31:54+00:00,@Yandisagoba Yhoo but I ended up use to it mna https://t.co/NgDq14Kur3,021Oyii,1.63E+18,YHOO
1112,2023-06-26 18:31:00+00:00,@uPeace_ 😩Yhoo hade…,Fiso_Says,1.63E+18,YHOO
1113,2023-06-26 18:30:48+00:00,"@mdlozman @Thabang4real @CliffShiko The gadget which is the instrument/tool she uses to install her information, just use your Google next time for empowerment and avoid embarrassing yourself😂😂😂 yhoo social media!!! https://t.co/H7E5qz6KVl",MashaWendy,1.63E+18,YHOO
1114,2023-06-26 18:28:14+00:00,@Nkinki_ Yhoo and I thought they were talking about a real Coach,KM_Khanyee,1.63E+18,YHOO
1115,2023-06-26 18:28:13+00:00,"@heybhu Yhoo! Also,what’s up with this wanting to “come over”🥴🥴akuyekwe guys Yhoo!",lwah_maMzi,1.63E+18,YHOO
1116,2023-06-26 18:27:40+00:00,@maro_roji 🤣🤣🤣Yhoo andsoyiki,Ntsundu_,1.63E+18,YHOO
1117,2023-06-26 18:26:34+00:00,@OMokgolela Yhoo wena😊😂. That means you fart a lot moss neh,ButheleziJon0,1.63E+18,YHOO
1118,2023-06-26 18:24:17+00:00,"@Zintathu_L Yhoo same,",mayizukiswe_m,1.63E+18,YHOO
1119,2023-06-26 18:22:03+00:00,@RefilweSeboko @Mashego__Lebo oversharing yhoo be secretive man,MfudukaV,1.63E+18,YHOO
1120,2023-06-26 18:18:08+00:00,@ShowmaxOnline @PhumezaMdabe @Shota_AfroRaw Yhoo I’m watching this show nd I’m enjoying it 😍😍,MballyPM,1.63E+18,YHOO
1121,2023-06-26 18:08:29+00:00,@KjMarakalla @NomaguguSamke Yhoo what happened to your friend?,LUSHZee,1.63E+18,YHOO
1122,2023-06-26 18:02:06+00:00,@Awesomewriter4 Yhoo aa hle. Thato and questions. And her sister is not this random. I was dizzy for a second 🤣🤣🤣,lipolelo13,1.63E+18,YHOO
1123,2023-06-26 17:51:48+00:00,"@BallantinesSA What a gorgeous hamper!!!! Yhoo 🥵🥹🔥🔥🔥🔥 

#Ballantines7 #StayTrue 

@ratolaka27 
@LindiNyembe",Nthabeleng_Pooe,1.63E+18,YHOO
1124,2023-06-26 17:48:05+00:00,@Pale_Entle2 Yhoo no balance shem,Tsholo_Felo95,1.63E+18,YHOO
