Unnamed: 0,date,tweet_content,user_name,id,Tweet Category
196,2023-06-27 03:07:48+00:00,"So with great care since every Forum seems to want me silenced, it's harder to address The State of Cryptocurrency and To silence the Actual Creator of Bitcoin is A absolutely Inspiring Mutiny by the ones who brought you the fake Bitcoin site and additional Distractions",Satoshi77isDE,1.63E+18,Bitcoin
197,2023-06-27 03:07:47+00:00,@kylelangham The native integration of #IC with #bitcoin  is an important step in that direction,elementumone,1.63E+18,Bitcoin
198,2023-06-27 03:07:46+00:00,"@realDailyTrite @KariLake Thank you so much, friendly Trite. I make a lot, but I spend it all on fentynal and bitcoin.",TryhardVon42069,1.63E+18,Bitcoin
199,2023-06-27 03:07:42+00:00,@TixElon Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
200,2023-06-27 03:07:40+00:00,@birdsrnotreal2 @storageMTL When being a stepper goes wrong 🤦🏽‍♂️,HoodBitcoin,1.63E+18,Bitcoin
201,2023-06-27 03:07:32+00:00,@DogeU_ERC Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
202,2023-06-27 03:07:29+00:00,"I have said over and over that CASHAPP is going to be the CATALYST for the BITCOIN BULLRUN

We can't let anything fuck with that",txlogs,1.63E+18,Bitcoin
203,2023-06-27 03:07:25+00:00,@ChadWilliamsCF @WallStreetSilv Bitcoin,stingray_VI,1.63E+18,Bitcoin
204,2023-06-27 03:07:25+00:00,"What is the exact number of $Gold stock, supply, and charts + facts to back it up? 

#Bitcoin",GSR6669,1.63E+18,Bitcoin
205,2023-06-27 03:07:24+00:00,"SEC Fired a Bazooka at Crypto, Why Bitcoin Will Respond With $80,000 Price https://t.co/fyUM9PrDwT via @YouTube",DeeKnig67666008,1.63E+18,Bitcoin
207,2023-06-27 03:07:23+00:00,@muskytoken2 Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
208,2023-06-27 03:07:21+00:00,"@0x_Noticer @ProTheDoge @StonkyLeg69 #HarryPotterObamaSonic10Inu  
ticker is $bitcoin",nevercooming,1.63E+18,Bitcoin
210,2023-06-27 03:07:14+00:00,@DancingPepegame Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
211,2023-06-27 03:07:13+00:00,"@APompliano ha good luck trying to get the majority to agree on what it means to be a ""leader"". How about we teach how not to be greedy and how to talk about money and make it visible across the board. bitcoin is a step forward but the internet of inventory needs to be chained to it",rtribedotme,1.63E+18,Bitcoin
212,2023-06-27 03:07:10+00:00,"@0x_Noticer @ProTheDoge @StonkyLeg69 not the boomer bitcoin, THE PEOPLES BITCOIN. THE COIN WHO LIVED #HarryPotterObamaSonic10Inu https://t.co/zzePDhZd9Q",FTAweb3,1.63E+18,Bitcoin
213,2023-06-27 03:07:02+00:00,"Follow @BitMart_Futures + Join https://t.co/jc5dVMeww5
Register now to get up $3,000 $USDT!
https://t.co/EwhxZPSOmI #giveaway #airdrop #crypto #bitcoin    #memecoin",Nagendra2135,1.63E+18,Bitcoin
214,2023-06-27 03:07:01+00:00,@BrijMalToken Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
215,2023-06-27 03:06:59+00:00,The #BullMarket is thriving and it's exciting to see both traditional stocks like $DOGE as well as digital currencies such as #Bitcoin leading the pack. Kudos to @Bitcoin and @cryptodonalt for their continued efforts in advancing this financial evolution.,AlisaAnny,1.63E+18,Bitcoin
216,2023-06-27 03:06:57+00:00,"@BrainHarrington @RussellOkung Bitcoin is trying to  separate money from state. Let's not worry about influencers complaining they can't buy groceries with btc. Collectible&gt;asset&gt;method of payment, remember? You want to go out of order and have another fiasco like the blocksize war?",btcitadad,1.63E+18,Bitcoin
217,2023-06-27 03:06:56+00:00,"NEWS :  OKCoin Next on US Regulator's Radar, Here's What's New: US FDIC has accused OKCoin of making false representations to customers #Bitcoin #Crypto #Nft",0xNormanNFT,1.63E+18,Bitcoin
218,2023-06-27 03:06:52+00:00,@McRefundToken Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
220,2023-06-27 03:06:47+00:00,"While ""Bitcoin Accepted Here"" artwork is pretty easy to find on the Interwebs, ""Pay With Bitcoin"" (and ""Pay With Lightning"") artwork is few and far between. So I made my own.

#Bitcoin #LightningNetwork https://t.co/1tD0HoWZf5",ReidWalley,1.63E+18,Bitcoin
221,2023-06-27 03:06:50+00:00,"Escape the madness! MOVE 🇸🇻 HERE!! 

👉 @asobitcoin @acceleratesv_io

#ElSalvador was the first country to make #Bitcoin legal tender 

… and now, with the new law, trading NFT’s and all other unregistered shitcoins like XRP, ETH, ADA, + 20,000 others - is outlawed to protect consumers from toxic crypto scams, and shitcoiners. 

👉 Our #Bitcoin Only focus and brand is leading the world toward hyperbitcoinization and world peace ✌️ We Are The Savior!! 

😩 Shitcoins 💩 & fiat money 💵promote war, violence, misery and poverty. 

#Bitcoin Only - monetizes peace ☮️ love ❤️ & Perfect Money. 

Move here! Escape the madness! 

👉 @asobitcoin @acceleratesv_io",maxkeiser,1.63E+18,Bitcoin
222,2023-06-27 03:06:45+00:00,@ChadWilliamsCF @WallStreetSilv Bitcoin,neu_gedacht,1.63E+18,Bitcoin
223,2023-06-27 03:06:43+00:00,@DogecoinRide Absolutely right if you have one Bitcoin you have everything 😉,Shakeelakbar200,1.63E+18,Bitcoin
224,2023-06-27 03:06:41+00:00,@Baby8888666 Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
225,2023-06-27 03:06:38+00:00,"@girls_bitcoin @ChrisKnight407 100% running away from a bear usually triggers predatory instincts. You want to be like ""hey do you want to come F aroubd and find out?""",andyypants,1.63E+18,Bitcoin
226,2023-06-27 03:06:36+00:00,Who is manipulating this market and why? #bitcoin,BitcoinCitizenX,1.63E+18,Bitcoin
227,2023-06-27 03:06:36+00:00,@GiveAwayHost @Shiba_Bitcoin done https://t.co/UcRrmdoxqf,0xbcityx,1.63E+18,Bitcoin
228,2023-06-27 03:06:31+00:00,"Fiat price is what you pay, #bitcoin value is what you get.",MountainYoda,1.63E+18,Bitcoin
229,2023-06-27 03:06:31+00:00,@FloshinX Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
231,2023-06-27 03:06:23+00:00,@ChadWilliamsCF @WallStreetSilv As a risk taker I have to go with Bitcoin.,stevenmackeyman,1.63E+18,Bitcoin
232,2023-06-27 03:06:19+00:00,@poomemeeth Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
233,2023-06-27 03:06:19+00:00,"@ProTheDoge @StonkyLeg69 The peoples $bitcoin is the only bitcoin
#HarryPotterObamaSonic10Inu",GlowBlass,1.63E+18,Bitcoin
234,2023-06-27 03:06:15+00:00,@TrendyDefi Hey 👋!! Your project is really Amazing🚀🚀 Send me DM 📥 to discuss. I have a very attractive proposal for you !! 🚀🔥,BitcoinArmy100X,1.63E+18,Bitcoin
235,2023-06-27 03:06:11+00:00,@frensOfElon Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
236,2023-06-27 03:06:10+00:00,"#Cryptocurrency at the moment 
👇#bitcoin  currently above $30K. https://t.co/4vASxpdPBP",nea_ventures,1.63E+18,Bitcoin
237,2023-06-27 03:06:03+00:00,Bitcoin Price Aims Higher But 100 SMA Is The Key https://t.co/L3RHlOl05s,CryptoJoseJM,1.63E+18,Bitcoin
238,2023-06-27 03:06:00+00:00,@avicii_maq Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
239,2023-06-27 03:05:52+00:00,@niyabandsx Lemme get some bitcoin 😭,OVOdeIta,1.63E+18,Bitcoin
240,2023-06-27 03:05:48+00:00,@raptorgodcoin Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
241,2023-06-27 03:05:48+00:00,@ChadWilliamsCF @WallStreetSilv Let me sell one percent now and I'll take the bitcoin… I think I can live on 16 million for 5 to 10 years.,treefortrichard,1.63E+18,Bitcoin
244,2023-06-27 03:05:36+00:00,@tweettruth2me Both taxation and inflation is theft. Don't let anyone dilute your savings further. #Bitcoin,hoardingsats,1.63E+18,Bitcoin
245,2023-06-27 03:05:35+00:00,@NoahsArkBC Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
247,2023-06-27 03:05:27+00:00,@ChadWilliamsCF @WallStreetSilv Definitely Bitcoin. It’s far more volatile!,stevenmackeyman,1.63E+18,Bitcoin
248,2023-06-27 03:05:27+00:00,"@benjamindean @MoheganBTC Saylor debunks that one on @Breedlove22 's podcast. I wish I'd timestamped it. He had a simple explanation of how stupid it is, due astronomical costs, resources &amp; logistics.  Found this one w similar response https://t.co/l7W3eLgbyK",pierre4bitcoin,1.63E+18,Bitcoin
249,2023-06-27 03:05:26+00:00,@messi2miami Please send a dm for promotion 🚀📈,The_Bitcoin_Hub,1.63E+18,Bitcoin
